,DateTime,Open,High,Low,Close,Volume
1534,20220630  11:40:00,377.16,378.17,376.91,377.835,-1
1535,20220630  11:50:00,377.835,378.415,377.48,378.345,-1
1536,20220630  12:00:00,378.345,378.41,377.03,377.08,-1
1537,20220630  12:10:00,377.08,378.03,376.91,377.955,-1
1538,20220630  12:20:00,377.955,379.91,377.755,379.85,-1
1539,20220630  12:30:00,379.85,380.66,379.195,379.43,-1
1540,20220630  12:40:00,379.43,380.105,379.275,379.365,-1
1541,20220630  12:50:00,379.365,379.835,379.05,379.575,-1
1542,20220630  13:00:00,379.575,380.14,378.955,379.02,-1
1543,20220630  13:10:00,379.02,379.12,377.71,378.085,-1
1544,20220630  13:20:00,378.085,379.095,377.935,379.01,-1
1545,20220630  13:30:00,379.01,379.565,378.92,379.43,-1
1546,20220630  13:40:00,379.43,379.925,378.595,379.735,-1
1547,20220630  13:50:00,379.735,380.475,379.56,379.835,-1
1548,20220630  14:00:00,379.835,380.11,379.115,379.29,-1
1549,20220630  14:10:00,379.29,379.725,378.74,379.5,-1
1550,20220630  14:20:00,379.5,379.57,377.86,378.765,-1
1551,20220630  14:30:00,378.765,379.03,378.34,378.755,-1
1552,20220630  14:40:00,378.755,378.755,377.17,377.6,-1
1553,20220630  14:50:00,377.6,377.71,376.73,377.245,-1
1554,20220630  15:00:00,377.245,377.54,375.675,375.705,-1
1555,20220630  15:10:00,375.705,376.105,375.085,375.32,-1
1556,20220630  15:20:00,375.32,377.53,375.32,377.445,-1
1557,20220630  15:30:00,377.445,378.69,377.215,377.705,-1
1558,20220630  15:40:00,377.705,378.115,376.515,377.145,-1
1559,20220630  15:50:00,377.145,378.115,375.485,377.285,-1
1560,20220701  09:30:00,376.52,377.665,375.755,376.465,-1
1561,20220701  09:40:00,376.465,379.47,376.41,378.885,-1
1562,20220701  09:50:00,378.885,379.725,378.46,378.67,-1
1563,20220701  10:00:00,378.67,380.025,377.24,377.805,-1
1564,20220701  10:10:00,377.805,378.085,375.08,375.92,-1
1565,20220701  10:20:00,375.92,376.12,374.855,375.035,-1
1566,20220701  10:30:00,375.035,375.24,373.875,374.1,-1
1567,20220701  10:40:00,374.1,375.7,373.81,375.375,-1
1568,20220701  10:50:00,375.375,376.18,374.305,375.41,-1
1569,20220701  11:00:00,375.41,376.81,374.67,376.495,-1
1570,20220701  11:10:00,376.495,377.52,375.93,376.885,-1
1571,20220701  11:20:00,376.885,377.24,375.995,376.26,-1
1572,20220701  11:30:00,376.26,377.285,376.22,376.74,-1
1573,20220701  11:40:00,376.74,377.215,376.48,376.69,-1
1574,20220701  11:50:00,376.69,376.725,375.05,375.41,-1
1575,20220701  12:00:00,375.41,375.88,374.89,375.695,-1
1576,20220701  12:10:00,375.695,376.835,375.31,376.62,-1
1577,20220701  12:20:00,376.62,377.045,376.405,376.815,-1
1578,20220701  12:30:00,376.815,377.13,376.035,376.08,-1
1579,20220701  12:40:00,376.08,376.34,375.82,376.28,-1
1580,20220701  12:50:00,376.28,376.795,375.66,375.66,-1
1581,20220701  13:00:00,375.66,376.085,375.465,375.905,-1
1582,20220701  13:10:00,375.905,376.44,375.67,376.27,-1
1583,20220701  13:20:00,376.27,376.84,375.985,376.78,-1
1584,20220701  13:30:00,376.78,377.85,376.69,377.47,-1
1585,20220701  13:40:00,377.47,378.24,377.31,378.225,-1
1586,20220701  13:50:00,378.225,378.32,377.845,378.22,-1
1587,20220701  14:00:00,378.22,378.305,377.425,377.65,-1
1588,20220701  14:10:00,377.65,378.6,377.295,378.595,-1
1589,20220701  14:20:00,378.595,379.48,378.365,378.98,-1
1590,20220701  14:30:00,378.98,379.745,378.97,379.735,-1
1591,20220701  14:40:00,379.735,380.14,379.46,380.04,-1
1592,20220701  14:50:00,380.04,380.185,379.22,379.895,-1
1593,20220701  15:00:00,379.895,380.11,378.935,380.07,-1
1594,20220701  15:10:00,380.07,380.66,379.895,380.245,-1
1595,20220701  15:20:00,380.245,380.39,379.695,380.175,-1
1596,20220701  15:30:00,380.175,381.305,380.15,381.3,-1
1597,20220701  15:40:00,381.3,381.685,381.005,381.465,-1
1598,20220701  15:50:00,381.465,381.69,380.2,381.205,-1
1599,20220705  09:30:00,375.87,376.32,373.79,373.82,-1
1600,20220705  09:40:00,373.82,375.215,373.62,374.58,-1
1601,20220705  09:50:00,374.58,374.715,373.285,373.87,-1
1602,20220705  10:00:00,373.87,374.465,372.905,373.715,-1
1603,20220705  10:10:00,373.715,375.11,373.535,374.18,-1
1604,20220705  10:20:00,374.18,374.815,373.915,374.455,-1
1605,20220705  10:30:00,374.455,376.285,374.09,375.95,-1
1606,20220705  10:40:00,375.95,376.19,373.875,374.54,-1
1607,20220705  10:50:00,374.54,374.59,373.755,374.11,-1
1608,20220705  11:00:00,374.11,374.14,373.065,373.745,-1
1609,20220705  11:10:00,373.745,374.205,373.14,373.91,-1
1610,20220705  11:20:00,373.91,374.195,373.355,373.745,-1
1611,20220705  11:30:00,373.745,374.425,373.42,373.68,-1
1612,20220705  11:40:00,373.68,375.665,373.68,375.39,-1
1613,20220705  11:50:00,375.39,375.765,375.045,375.24,-1
1614,20220705  12:00:00,375.24,375.76,374.855,375.69,-1
1615,20220705  12:10:00,375.69,376.16,375.045,375.8,-1
1616,20220705  12:20:00,375.8,377.12,375.435,376.665,-1
1617,20220705  12:30:00,376.665,376.95,376.375,376.68,-1
1618,20220705  12:40:00,376.68,376.82,375.365,375.51,-1
1619,20220705  12:50:00,375.51,375.695,375.205,375.415,-1
1620,20220705  13:00:00,375.415,376.255,375.335,375.99,-1
1621,20220705  13:10:00,375.99,377.175,375.885,377.1,-1
1622,20220705  13:20:00,377.1,377.425,376.885,376.985,-1
1623,20220705  13:30:00,376.985,377.83,376.725,377.725,-1
1624,20220705  13:40:00,377.725,378.06,376.695,377.265,-1
1625,20220705  13:50:00,377.265,377.54,377.15,377.475,-1
1626,20220705  14:00:00,377.475,378.235,377.22,377.69,-1
1627,20220705  14:10:00,377.69,378.245,377.395,378.19,-1
1628,20220705  14:20:00,378.19,379.135,377.875,378.95,-1
1629,20220705  14:30:00,378.95,380.435,378.95,380.4,-1
1630,20220705  14:40:00,380.4,380.485,379.515,379.755,-1
1631,20220705  14:50:00,379.755,380.155,379.61,379.885,-1
1632,20220705  15:00:00,379.885,380.715,379.285,380.675,-1
1633,20220705  15:10:00,380.675,380.79,379.62,379.795,-1
1634,20220705  15:20:00,379.795,381.42,379.79,381.1,-1
1635,20220705  15:30:00,381.1,381.47,380.605,381.06,-1
1636,20220705  15:40:00,381.06,381.74,380.925,381.71,-1
1637,20220705  15:50:00,381.71,381.975,380.8,381.955,-1
1638,20220706  09:30:00,382.105,383.655,381.555,381.68,-1
1639,20220706  09:40:00,381.68,382.485,380.945,381.185,-1
1640,20220706  09:50:00,381.185,382.46,380.815,382.1,-1
1641,20220706  10:00:00,382.1,383.475,380.85,383.135,-1
1642,20220706  10:10:00,383.135,383.215,380.63,381.19,-1
1643,20220706  10:20:00,381.19,382.455,380.915,382.16,-1
1644,20220706  10:30:00,382.16,382.525,381.345,381.635,-1
1645,20220706  10:40:00,381.635,382.235,381.115,381.115,-1
1646,20220706  10:50:00,381.115,381.8,380.865,381.59,-1
1647,20220706  11:00:00,381.59,381.705,380.245,380.54,-1
1648,20220706  11:10:00,380.54,381.325,380.175,381.195,-1
1649,20220706  11:20:00,381.195,381.375,380.385,380.58,-1
1650,20220706  11:30:00,380.58,380.675,379.645,380.405,-1
1651,20220706  11:40:00,380.405,380.535,379.6,380.295,-1
1652,20220706  11:50:00,380.295,380.86,380.095,380.71,-1
1653,20220706  12:00:00,380.71,380.795,379.925,380.135,-1
1654,20220706  12:10:00,380.135,380.925,380.02,380.635,-1
1655,20220706  12:20:00,380.635,380.805,380.15,380.635,-1
1656,20220706  12:30:00,380.635,381.05,380.355,380.685,-1
1657,20220706  12:40:00,380.685,381.075,380.495,380.725,-1
1658,20220706  12:50:00,380.725,381.045,380.345,380.96,-1
1659,20220706  13:00:00,380.96,381.985,380.925,381.84,-1
1660,20220706  13:10:00,381.84,381.865,381.455,381.74,-1
1661,20220706  13:20:00,381.74,381.865,381.215,381.375,-1
1662,20220706  13:30:00,381.375,381.695,381.22,381.6,-1
1663,20220706  13:40:00,381.6,381.85,381.345,381.755,-1
1664,20220706  13:50:00,381.755,382.1,381.705,381.89,-1
1665,20220706  14:00:00,381.89,383.245,381.06,382.225,-1
1666,20220706  14:10:00,382.225,382.285,380.675,381.11,-1
1667,20220706  14:20:00,381.11,383.19,380.865,383.135,-1
1668,20220706  14:30:00,383.135,384.355,382.77,383.92,-1
1669,20220706  14:40:00,383.92,385.075,383.87,384.05,-1
1670,20220706  14:50:00,384.05,384.585,383.77,384.55,-1
1671,20220706  15:00:00,384.55,384.615,383.505,384.285,-1
1672,20220706  15:10:00,384.285,385.025,384.13,384.84,-1
1673,20220706  15:20:00,384.84,385.38,384.76,385.265,-1
1674,20220706  15:30:00,385.265,385.865,384.935,385.05,-1
1675,20220706  15:40:00,385.05,385.075,383.89,384.14,-1
1676,20220706  15:50:00,384.14,384.395,382.495,383.315,-1
1677,20220707  09:30:00,385.135,387.075,385.135,386.67,-1
1678,20220707  09:40:00,386.67,387.58,386.535,387.475,-1
1679,20220707  09:50:00,387.475,387.605,386.895,387.38,-1
1680,20220707  10:00:00,387.38,387.395,386.065,386.565,-1
1681,20220707  10:10:00,386.565,386.895,386.14,386.26,-1
1682,20220707  10:20:00,386.26,386.875,386.125,386.865,-1
1683,20220707  10:30:00,386.865,387.25,386.745,386.93,-1
1684,20220707  10:40:00,386.93,387.355,386.565,387.275,-1
1685,20220707  10:50:00,387.275,387.825,387.125,387.375,-1
1686,20220707  11:00:00,387.375,388.045,387.285,387.765,-1
1687,20220707  11:10:00,387.765,387.875,387.535,387.56,-1
1688,20220707  11:20:00,387.56,387.75,387.03,387.145,-1
1689,20220707  11:30:00,387.145,387.515,386.975,387.315,-1
1690,20220707  11:40:00,387.315,387.825,387.245,387.77,-1
1691,20220707  11:50:00,387.77,387.95,387.435,387.885,-1
1692,20220707  12:00:00,387.885,388.09,387.725,387.87,-1
1693,20220707  12:10:00,387.87,388.045,387.655,388.01,-1
1694,20220707  12:20:00,388.01,388.105,387.765,387.995,-1
1695,20220707  12:30:00,387.995,388.405,387.905,388.105,-1
1696,20220707  12:40:00,388.105,388.285,387.85,387.865,-1
1697,20220707  12:50:00,387.865,388.085,387.685,388.045,-1
1698,20220707  13:00:00,388.045,388.19,387.645,387.935,-1
1699,20220707  13:10:00,387.935,387.935,387.425,387.685,-1
1700,20220707  13:20:00,387.685,387.785,387.43,387.485,-1
1701,20220707  13:30:00,387.485,387.975,387.345,387.915,-1
1702,20220707  13:40:00,387.915,388.315,387.895,388.16,-1
1703,20220707  13:50:00,388.16,388.485,388.115,388.415,-1
1704,20220707  14:00:00,388.415,388.785,388.365,388.67,-1
1705,20220707  14:10:00,388.67,388.825,388.565,388.75,-1
1706,20220707  14:20:00,388.75,388.975,388.715,388.955,-1
1707,20220707  14:30:00,388.955,388.965,388.365,388.76,-1
1708,20220707  14:40:00,388.76,388.785,388.33,388.675,-1
1709,20220707  14:50:00,388.675,388.92,388.475,388.865,-1
1710,20220707  15:00:00,388.865,389.265,388.785,389.205,-1
1711,20220707  15:10:00,389.205,389.775,389.095,389.635,-1
1712,20220707  15:20:00,389.635,389.825,389.015,389.045,-1
1713,20220707  15:30:00,389.045,389.545,388.665,388.74,-1
1714,20220707  15:40:00,388.74,389.125,388.605,389.01,-1
1715,20220707  15:50:00,389.01,389.315,388.57,388.945,-1
1716,20220708  09:30:00,387.24,388.18,386.77,388.03,-1
1717,20220708  09:40:00,388.03,388.545,386.69,386.77,-1
1718,20220708  09:50:00,386.77,386.83,385.855,386.335,-1
1719,20220708  10:00:00,386.335,386.765,385.665,386.45,-1
1720,20220708  10:10:00,386.45,387.445,386.255,387.225,-1
1721,20220708  10:20:00,387.225,389.335,387.005,389.1,-1
1722,20220708  10:30:00,389.1,389.825,388.98,389.5,-1
1723,20220708  10:40:00,389.5,389.725,389.145,389.485,-1
1724,20220708  10:50:00,389.485,389.665,388.68,389.51,-1
1725,20220708  11:00:00,389.51,390.275,389.29,390.23,-1
1726,20220708  11:10:00,390.23,390.335,389.465,389.595,-1
1727,20220708  11:20:00,389.595,390.635,389.595,390.345,-1
1728,20220708  11:30:00,390.345,390.595,389.835,390.08,-1
1729,20220708  11:40:00,390.08,390.15,389.045,389.26,-1
1730,20220708  11:50:00,389.26,389.95,389.185,389.945,-1
1731,20220708  12:00:00,389.945,390.005,388.825,388.95,-1
1732,20220708  12:10:00,388.95,389.245,388.745,389.205,-1
1733,20220708  12:20:00,389.205,389.38,387.955,387.99,-1
1734,20220708  12:30:00,387.99,388.175,387.335,387.355,-1
1735,20220708  12:40:00,387.355,387.795,387.045,387.725,-1
1736,20220708  12:50:00,387.725,387.765,387.03,387.17,-1
1737,20220708  13:00:00,387.17,387.67,386.65,387.63,-1
1738,20220708  13:10:00,387.63,387.945,387.315,387.54,-1
1739,20220708  13:20:00,387.54,388.35,387.365,388.295,-1
1740,20220708  13:30:00,388.295,388.385,387.94,388.335,-1
1741,20220708  13:40:00,388.335,388.89,388.21,388.87,-1
1742,20220708  13:50:00,388.87,389.065,388.305,388.475,-1
1743,20220708  14:00:00,388.475,389.12,388.08,389.01,-1
1744,20220708  14:10:00,389.01,389.1,388.765,389.095,-1
1745,20220708  14:20:00,389.095,389.64,389.005,389.565,-1
1746,20220708  14:30:00,389.565,390.05,389.46,389.905,-1
1747,20220708  14:40:00,389.905,390.235,389.705,389.77,-1
